Dais_quadrant,tf,tf_adjusted
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,0.0014307429604124837,0.1685106831191516
HE-LC,2.040517652121441e-6,0.028371277272224504
HE-LC,7.0284496906405195e-6,0.03971146280835032
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,3.4008627535357353e-7,0.01743041930545721
HE-LC,1.2469830096297696e-6,0.024815740471803648
HE-LC,1.133620917845245e-6,0.02418093042357327
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,4.194397396027407e-6,0.034511275960900215
HE-LC,2.8340522946131126e-6,0.031021919450651057
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,3.6275869371047845e-6,0.03317553361149545
HE-LC,1.2469830096297696e-6,0.024815740471803648
HE-LC,2.7206902028285883e-6,0.030679508841338073
HE-LC,2.153879743905966e-6,0.02879142421506017
HE-LC,2.153879743905966e-6,0.02879142421506017
HE-LC,1.7004313767678677e-6,0.026999165995090727
HE-LC,9.52241570990006e-6,0.043129529513214936
HE-LC,1.0202588260607205e-6,0.023498061285023575
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,1.2469830096297696e-6,0.024815740471803648
HE-LC,1.0202588260607205e-6,0.023498061285023575
HE-HC,1.304330033324002e-6,0.029149321637499052
HE-HC,1.1412887791585017e-6,0.028151244772966422
HE-HC,1.0760722774923015e-5,0.05055255916158635
HE-HC,4.076031354137506e-6,0.03924110480912575
HE-HC,1.304330033324002e-6,0.029149321637499052
HE-HC,1.467371287489502e-6,0.030059019303595367
HE-HC,1.418458911239852e-5,0.054330819876016026
HE-HC,8.152062708275012e-7,0.025785223944156603
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,4.891237624965008e-7,0.0225677206925606
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,4.891237624965008e-7,0.0225677206925606
HE-HC,4.891237624965008e-7,0.0225677206925606
HE-HC,1.956495049986003e-6,0.032402083762146726
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,2.445618812482504e-6,0.03434456473667879
HE-HC,4.891237624965008e-7,0.0225677206925606
HE-HC,3.260825083310005e-6,0.03702168231547162
HE-HC,1.956495049986003e-6,0.032402083762146726
HE-HC,6.52165016662001e-7,0.024326847420255537
HE-HC,2.771701320813504e-6,0.035484658845641885
HE-HC,5.054278879130508e-6,0.041506503752708805
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,1.6304125416550025e-6,0.030896801926637293
HE-HC,2.771701320813504e-6,0.035484658845641885
HE-HC,6.52165016662001e-7,0.024326847420255537
HE-HC,6.52165016662001e-7,0.024326847420255537
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,4.239072608303006e-6,0.03964472820741465
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,4.891237624965008e-7,0.0225677206925606
HE-HC,6.52165016662001e-7,0.024326847420255537
HE-HC,2.119536304151503e-6,0.03308589016625991
HE-HC,4.891237624965008e-7,0.0225677206925606
HE-HC,4.076031354137506e-6,0.03924110480912575
HE-HC,1.7934537958205027e-6,0.03167476604975967
HE-HC,1.304330033324002e-6,0.029149321637499052
HE-HC,3.260825083310005e-6,0.03702168231547162
HE-HC,4.891237624965008e-7,0.0225677206925606
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,8.152062708275012e-7,0.025785223944156603
HE-HC,1.304330033324002e-6,0.029149321637499052
HE-HC,9.782475249930015e-7,0.027041471413388002
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,1.1412887791585017e-6,0.028151244772966422
HE-HC,6.52165016662001e-7,0.024326847420255537
HE-HC,4.076031354137506e-6,0.03924110480912575
HE-HC,4.891237624965008e-6,0.04115291828466781
HE-HC,1.304330033324002e-6,0.029149321637499052
HE-HC,8.152062708275012e-7,0.025785223944156603
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,1.6304125416550025e-6,0.030896801926637293
HE-HC,8.152062708275012e-7,0.025785223944156603
HE-HC,6.52165016662001e-7,0.024326847420255537
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,2.771701320813504e-6,0.035484658845641885
HE-HC,4.891237624965008e-7,0.0225677206925606
HE-HC,6.52165016662001e-7,0.024326847420255537
HE-HC,4.891237624965008e-7,0.0225677206925606
HE-HC,6.52165016662001e-7,0.024326847420255537
HE-HC,4.891237624965008e-6,0.04115291828466781
HE-HC,6.52165016662001e-7,0.024326847420255537
HE-HC,2.2825775583170034e-6,0.0337318549422851
HE-HC,1.304330033324002e-6,0.029149321637499052
HE-HC,9.782475249930015e-7,0.027041471413388002
HE-HC,1.1412887791585017e-6,0.028151244772966422
HE-HC,6.52165016662001e-7,0.024326847420255537
HE-HC,3.423866337475505e-6,0.037495980279912966
HE-HC,2.1195363041515032e-5,0.06033311706292211
HE-HC,2.608660066648004e-6,0.03492778728158953
HE-HC,4.891237624965008e-7,0.0225677206925606
HE-HC,9.782475249930015e-7,0.027041471413388002
HE-HC,3.260825083310005e-6,0.03702168231547162
HE-HC,6.52165016662001e-7,0.024326847420255537
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,2.119536304151503e-6,0.03308589016625991
HE-HC,8.152062708275012e-7,0.025785223944156603
HE-HC,1.1412887791585017e-6,0.028151244772966422
HE-HC,4.891237624965008e-7,0.0225677206925606
HE-HC,8.152062708275012e-7,0.025785223944156603
HE-HC,1.304330033324002e-6,0.029149321637499052
HE-HC,1.7934537958205027e-6,0.03167476604975967
HE-HC,1.304330033324002e-6,0.029149321637499052
HE-HC,9.782475249930015e-7,0.027041471413388002
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,2.771701320813504e-6,0.035484658845641885
HE-HC,1.304330033324002e-6,0.029149321637499052
HE-HC,4.891237624965008e-7,0.0225677206925606
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,1.304330033324002e-6,0.029149321637499052
HE-HC,1.6304125416550025e-6,0.030896801926637293
HE-HC,1.956495049986003e-6,0.032402083762146726
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,4.891237624965008e-7,0.0225677206925606
HE-HC,9.782475249930015e-7,0.027041471413388002
HE-HC,8.152062708275012e-7,0.025785223944156603
HE-HC,4.891237624965008e-7,0.0225677206925606
HE-HC,3.260825083310005e-6,0.03702168231547162
HE-HC,1.956495049986003e-6,0.032402083762146726
HE-HC,4.402113862468507e-6,0.04003703580892733
HE-HC,8.315103962440513e-6,0.04726370286806409
HE-HC,9.782475249930015e-7,0.027041471413388002
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,2.2825775583170034e-6,0.0337318549422851
HE-HC,9.782475249930015e-7,0.027041471413388002
HE-HC,6.52165016662001e-7,0.024326847420255537
HE-HC,9.945516504095514e-6,0.04952406039642417
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,2.1312073255490607e-5,0.053691184209897026
HE-LC,1.0202588260607205e-6,0.023498061285023575
HE-LC,1.5870692849833432e-6,0.026497424724631884
HE-LC,3.9676732124583574e-6,0.03399376951417369
HE-LC,6.801725507071471e-7,0.021045279144005145
HE-LC,3.4008627535357353e-7,0.01743041930545721
HE-LC,1.0202588260607205e-6,0.023498061285023575
HE-LC,1.4737071931988187e-6,0.02596886649925849
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,2.7206902028285883e-6,0.030679508841338073
HE-LC,5.554742497441701e-6,0.037250318041120195
HE-LC,7.935346424916716e-7,0.021946072575458633
HE-LC,3.0607764781821616e-6,0.03167788878044092
HE-LC,4.987932038519078e-6,0.03617603377933436
HE-LC,2.380603927475015e-6,0.029585642737937293
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,9.068967342761961e-7,0.022757481849399637
HE-LC,9.068967342761961e-7,0.022757481849399637
HE-LC,6.348277139933373e-6,0.03862756918306786
HE-LC,6.801725507071471e-7,0.021045279144005145
HE-LC,2.153879743905966e-6,0.02879142421506017
HE-LC,1.4737071931988187e-6,0.02596886649925849
HE-LC,2.153879743905966e-6,0.02879142421506017
HE-LC,2.8227160854346603e-5,0.05795418046989449
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,6.801725507071471e-7,0.021045279144005145
HE-LC,6.801725507071471e-7,0.021045279144005145
HE-LC,5.668104589226225e-7,0.020027472840579118
HE-LC,2.607328111044064e-6,0.030326546786997536
HE-LC,5.101294130303603e-6,0.0363977507413454
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,2.2559056265120376e-5,0.054527721751742926
HE-LC,1.8137934685523922e-6,0.02747711054692169
HE-LC,1.133620917845245e-6,0.02418093042357327
HE-LC,1.133620917845245e-6,0.02418093042357327
HE-LC,1.7004313767678677e-6,0.026999165995090727
HE-LC,1.0202588260607205e-6,0.023498061285023575
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,2.608660066648004e-6,0.03492778728158953
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,3.912990099972006e-6,0.03882536627091152
HE-HC,1.467371287489502e-6,0.030059019303595367
HE-HC,4.891237624965008e-7,0.0225677206925606
HE-HC,9.782475249930015e-7,0.027041471413388002
HE-HC,4.239072608303006e-6,0.03964472820741465
HE-HC,4.076031354137506e-6,0.03924110480912575
HE-HC,8.152062708275012e-7,0.025785223944156603
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,8.152062708275012e-7,0.025785223944156603
HE-HC,4.891237624965008e-7,0.0225677206925606
HE-HC,8.152062708275012e-7,0.025785223944156603
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,2.445618812482504e-6,0.03434456473667879
HE-HC,6.52165016662001e-7,0.024326847420255537
HE-HC,2.119536304151503e-6,0.03308589016625991
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,2.934742574979004e-6,0.03601782042085461
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,2.771701320813504e-6,0.035484658845641885
HE-HC,9.782475249930015e-7,0.027041471413388002
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,1.304330033324002e-6,0.029149321637499052
HE-HC,4.239072608303006e-6,0.03964472820741465
HE-HC,8.152062708275012e-7,0.025785223944156603
HE-HC,4.891237624965008e-6,0.04115291828466781
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,6.358608912454509e-6,0.04406866890691745
HE-HC,1.1412887791585017e-5,0.05133464258689926
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,4.402113862468507e-6,0.04003703580892733
HE-HC,1.1412887791585017e-6,0.028151244772966422
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,2.119536304151503e-6,0.03308589016625991
HE-HC,4.891237624965008e-7,0.0225677206925606
HE-HC,6.52165016662001e-7,0.024326847420255537
HE-HC,1.304330033324002e-6,0.029149321637499052
HE-HC,1.304330033324002e-6,0.029149321637499052
HE-HC,3.7499488458065057e-6,0.038396620533250554
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,1.1412887791585017e-6,0.028151244772966422
HE-HC,1.7934537958205027e-6,0.03167476604975967
HE-HC,1.467371287489502e-6,0.030059019303595367
HE-HC,4.076031354137506e-6,0.03924110480912575
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,3.0977838291445046e-6,0.036529518702269205
HE-HC,6.52165016662001e-7,0.024326847420255537
HE-HC,4.565155116634007e-6,0.040418746915945505
HE-HC,1.1412887791585017e-6,0.028151244772966422
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,1.467371287489502e-6,0.030059019303595367
HE-HC,5.706443895792508e-6,0.042841820921771384
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,6.52165016662001e-7,0.024326847420255537
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,5.706443895792508e-6,0.042841820921771384
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,4.239072608303006e-6,0.03964472820741465
HE-HC,9.782475249930015e-7,0.027041471413388002
HE-HC,1.7934537958205027e-6,0.03167476604975967
HE-HC,4.891237624965008e-7,0.0225677206925606
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,1.6304125416550024e-7,0.016943400984359792
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,4.891237624965008e-7,0.0225677206925606
HE-HC,8.152062708275012e-7,0.025785223944156603
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,3.260825083310005e-7,0.020302205065625953
HE-HC,6.52165016662001e-7,0.024326847420255537
HE-HC,4.891237624965008e-7,0.0225677206925606
HE-LC,5.668104589226225e-7,0.020027472840579118
HE-LC,2.26724183569049e-6,0.029195765277232232
HE-LC,5.554742497441701e-6,0.037250318041120195
HE-LC,4.647845763165505e-6,0.03548807353935881
HE-LC,4.647845763165505e-6,0.03548807353935881
HE-LC,5.894828772795275e-6,0.03785704451397008
HE-LC,1.4737071931988187e-6,0.02596886649925849
HE-LC,4.53448367138098e-6,0.03525061671292297
HE-LC,3.4008627535357353e-7,0.01743041930545721
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,3.4008627535357353e-7,0.01743041930545721
HE-LC,6.801725507071471e-7,0.021045279144005145
HE-LC,4.307759487811932e-6,0.0347624201656299
HE-LC,1.7004313767678677e-6,0.026999165995090727
HE-LC,4.647845763165505e-6,0.03548807353935881
HE-LC,6.801725507071471e-7,0.021045279144005145
HE-LC,3.4008627535357354e-6,0.03259846909386276
HE-LC,1.8137934685523922e-6,0.02747711054692169
HE-LC,4.874569946734554e-6,0.035950616888689835
HE-LC,1.0656036627745304e-5,0.04446887339347233
HE-LC,1.7004313767678677e-6,0.026999165995090727
HE-LC,7.0284496906405195e-6,0.03971146280835032
HE-LC,3.808966283960024e-5,0.0628736151689557
HE-LC,1.1903019637375074e-5,0.045827221098630175
HE-LC,1.7004313767678677e-6,0.026999165995090727
HE-LC,2.493966019259539e-6,0.02996222731318824
HE-LC,1.0202588260607205e-6,0.023498061285023575
HE-LC,7.141811782425044e-6,0.039884596809165944
HE-LC,4.874569946734554e-6,0.035950616888689835
HE-LC,1.0202588260607205e-6,0.023498061285023575
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,5.101294130303603e-6,0.0363977507413454
HE-LC,1.0202588260607205e-6,0.023498061285023575
HE-LC,2.607328111044064e-6,0.030326546786997536
HE-LC,8.388794792054814e-6,0.04166850053834021
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,7.141811782425044e-6,0.039884596809165944
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,1.7004313767678677e-6,0.026999165995090727
HE-LC,5.668104589226225e-7,0.020027472840579118
HE-LC,3.4008627535357353e-7,0.01743041930545721
HE-LC,9.862501985253632e-6,0.043542995788699246
HE-LC,5.668104589226225e-7,0.020027472840579118
HE-LC,7.821984333132192e-6,0.040883414361747084
HE-LC,9.862501985253632e-6,0.043542995788699246
HE-LC,2.26724183569049e-6,0.029195765277232232
HE-LC,1.7004313767678677e-6,0.026999165995090727
HE-LC,3.389526544357283e-5,0.06091052148479731
HE-LC,1.0202588260607205e-6,0.023498061285023575
HE-LC,1.133620917845245e-6,0.02418093042357327
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,1.0202588260607205e-6,0.023498061285023575
HE-LC,1.4737071931988187e-6,0.02596886649925849
HE-LC,2.8340522946131126e-6,0.031021919450651057
HE-LC,8.955605250977436e-6,0.042415859530689146
HE-LC,5.101294130303603e-6,0.0363977507413454
HE-LC,6.801725507071471e-7,0.021045279144005145
HE-LC,3.4008627535357353e-7,0.01743041930545721
HE-LC,1.1676295453806025e-5,0.045588224969033704
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,4.194397396027407e-6,0.034511275960900215
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,1.0202588260607205e-6,0.023498061285023575
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,3.4008627535357353e-7,0.01743041930545721
HE-LC,4.307759487811932e-6,0.0347624201656299
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,8.615518975623863e-5,0.07849576581510713
HE-LC,2.380603927475015e-6,0.029585642737937293
HE-LC,5.668104589226225e-7,0.020027472840579118
HE-LC,1.0769398719529828e-5,0.04459700182738054
HE-LC,3.740949028889309e-6,0.03345426063600862
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,3.4008627535357353e-7,0.01743041930545721
HE-LC,1.2469830096297696e-6,0.024815740471803648
HE-LC,1.7004313767678677e-6,0.026999165995090727
HE-LC,2.040517652121441e-6,0.028371277272224504
HE-LC,7.935346424916716e-7,0.021946072575458633
HE-LC,1.7004313767678677e-6,0.026999165995090727
HE-LC,5.328018313872652e-6,0.03683064044842128
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,1.0202588260607205e-6,0.023498061285023575
HE-LC,6.801725507071471e-7,0.021045279144005145
HE-LC,5.384699359764914e-5,0.06907933963721867
HE-LC,1.9271555603369168e-6,0.027933774285962373
HE-LC,9.068967342761961e-7,0.022757481849399637
HE-LC,2.040517652121441e-6,0.028371277272224504
HE-LC,1.3603451014142941e-6,0.025409817542968182
HE-LC,4.647845763165505e-6,0.03548807353935881
HE-LC,3.4008627535357353e-7,0.01743041930545721
HE-LC,1.5870692849833432e-6,0.026497424724631884
HE-LC,5.78146668101075e-6,0.03765770223829633
HE-LC,3.4008627535357353e-7,0.01743041930545721
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,1.9271555603369168e-6,0.027933774285962373
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,1.133620917845245e-6,0.02418093042357327
HE-LC,1.5984054941617954e-5,0.049651625199441524
HE-LC,1.133620917845245e-6,0.02418093042357327
HE-LC,3.4008627535357353e-7,0.01743041930545721
HE-LC,3.4008627535357353e-7,0.01743041930545721
HE-LC,2.8340522946131126e-6,0.031021919450651057
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,6.801725507071471e-7,0.021045279144005145
HE-LC,2.26724183569049e-6,0.029195765277232232
HE-LC,5.4413804056571765e-6,0.03704207089067486
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,6.801725507071471e-7,0.021045279144005145
HE-LC,5.328018313872652e-6,0.03683064044842128
HE-LC,6.801725507071471e-7,0.021045279144005145
HE-LC,5.668104589226225e-7,0.020027472840579118
HE-LC,2.493966019259539e-6,0.02996222731318824
HE-LC,2.26724183569049e-6,0.029195765277232232
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,2.8340522946131126e-6,0.031021919450651057
HE-LC,1.133620917845245e-6,0.02418093042357327
HE-LC,8.615518975623863e-6,0.041971729037971355
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,5.668104589226225e-7,0.020027472840579118
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,2.8340522946131126e-6,0.031021919450651057
HE-LC,1.0202588260607205e-6,0.023498061285023575
HE-LC,3.4008627535357353e-7,0.01743041930545721
HE-LC,4.53448367138098e-6,0.03525061671292297
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,2.153879743905966e-6,0.02879142421506017
HE-LC,1.4737071931988187e-6,0.02596886649925849
HE-LC,6.801725507071471e-7,0.021045279144005145
HE-LC,1.7004313767678677e-6,0.026999165995090727
HE-LC,3.4008627535357353e-7,0.01743041930545721
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,6.801725507071471e-7,0.021045279144005145
HE-LC,5.894828772795275e-6,0.03785704451397008
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,1.4737071931988187e-6,0.02596886649925849
HE-LC,1.133620917845245e-6,0.02418093042357327
HE-LC,1.1506252316129238e-4,0.08491996301742732
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,3.4008627535357353e-7,0.01743041930545721
HE-LC,1.133620917845245e-5,0.04522331329269319
HE-LC,5.668104589226225e-7,0.020027472840579118
HE-LC,1.0202588260607205e-6,0.023498061285023575
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,3.4008627535357353e-7,0.01743041930545721
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,3.038104059825257e-5,0.05912452673232109
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,3.6275869371047845e-6,0.03317553361149545
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,2.9474143863976373e-6,0.0313544978438465
HE-LC,1.3263364738789367e-05,0.047195586652357374
HE-LC,1.8137934685523922e-6,0.02747711054692169
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,2.1765521622628706e-5,0.053999404503772025
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,9.068967342761961e-7,0.022757481849399637
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,2.493966019259539e-6,0.02996222731318824
HE-LC,6.801725507071471e-7,0.021045279144005145
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,7.708622241347667e-6,0.04072145916022425
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,1.0542674535960779e-5,0.04433974861551602
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,2.380603927475015e-6,0.029585642737937293
HE-LC,3.4008627535357353e-7,0.01743041930545721
HE-LC,3.4008627535357353e-7,0.01743041930545721
HE-LC,1.0202588260607205e-6,0.023498061285023575
HE-LC,1.1449571270236975e-5,0.04534582560266025
HE-LC,5.668104589226225e-7,0.020027472840579118
HE-LC,9.52241570990006e-6,0.043129529513214936
HE-LC,1.9271555603369168e-6,0.027933774285962373
HE-LC,5.668104589226225e-7,0.020027472840579118
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,1.2469830096297696e-6,0.024815740471803648
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,4.76120785495003e-6,0.035721350081335104
HE-LC,1.133620917845245e-6,0.02418093042357327
HE-LC,2.380603927475015e-6,0.029585642737937293
HE-LC,5.668104589226225e-7,0.020027472840579118
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,4.194397396027407e-6,0.034511275960900215
HE-LC,5.668104589226225e-7,0.020027472840579118
HE-LC,1.5870692849833432e-6,0.026497424724631884
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,1.2469830096297696e-6,0.024815740471803648
HE-LC,1.2469830096297696e-6,0.024815740471803648
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,5.668104589226225e-7,0.020027472840579118
HE-LC,1.133620917845245e-6,0.02418093042357327
HE-LC,6.801725507071471e-7,0.021045279144005145
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,1.7004313767678677e-6,0.026999165995090727
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,1.133620917845245e-5,0.04522331329269319
HE-LC,2.9247419680407322e-5,0.05851637312805206
HE-LC,2.9247419680407322e-5,0.05851637312805206
HE-LC,1.5870692849833432e-6,0.026497424724631884
HE-LC,2.9474143863976373e-6,0.0313544978438465
HE-LC,1.8137934685523922e-6,0.02747711054692169
HE-LC,3.4008627535357354e-6,0.03259846909386276
HE-LC,9.068967342761961e-7,0.022757481849399637
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,1.2469830096297696e-6,0.024815740471803648
HE-LC,2.8340522946131126e-6,0.031021919450651057
HE-LC,1.8137934685523922e-6,0.02747711054692169
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,7.935346424916716e-7,0.021946072575458633
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,6.348277139933373e-6,0.03862756918306786
HE-LC,6.121552956364323e-6,0.038247502850858164
HE-LC,6.121552956364323e-6,0.038247502850858164
HE-LC,2.8340522946131126e-6,0.031021919450651057
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,5.668104589226225e-7,0.020027472840579118
HE-LC,1.5870692849833432e-6,0.026497424724631884
HE-LC,6.801725507071471e-7,0.021045279144005145
HE-LC,3.5142248453202597e-6,0.03289039044083141
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,9.068967342761961e-7,0.022757481849399637
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,3.4008627535357353e-7,0.01743041930545721
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,1.133620917845245e-6,0.02418093042357327
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,6.688363415286946e-6,0.039179552885414366
HE-LC,5.101294130303603e-6,0.0363977507413454
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,2.607328111044064e-6,0.030326546786997536
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,1.1336209178452452e-7,0.01292955676125051
HE-LC,1.0202588260607205e-6,0.023498061285023575
HE-LC,3.0607764781821616e-6,0.03167788878044092
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,2.7206902028285883e-6,0.030679508841338073
HE-LC,2.7546988303639454e-5,0.05757111289180559
HE-LC,3.4008627535357353e-7,0.01743041930545721
HE-LC,1.133620917845245e-6,0.02418093042357327
HE-LC,2.153879743905966e-6,0.02879142421506017
HE-LC,2.26724183569049e-6,0.029195765277232232
HE-LC,5.668104589226225e-7,0.020027472840579118
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,5.668104589226225e-7,0.020027472840579118
HE-LC,5.668104589226225e-7,0.020027472840579118
HE-LC,7.935346424916716e-7,0.021946072575458633
HE-LC,3.4008627535357353e-7,0.01743041930545721
HE-LC,4.5344836713809806e-7,0.018848524092129313
HE-LC,9.068967342761961e-7,0.022757481849399637
HE-LC,2.2672418356904903e-7,0.015610991708247868
HE-LC,7.935346424916716e-7,0.021946072575458633
HE-LC,5.668104589226225e-7,0.020027472840579118
HE-LC,5.668104589226225e-7,0.020027472840579118
